registration_number,numeric_id,product_name,manufacturer,material_category,product_category,declared_unit,gwp_a1a3,gwp_unit,gwp_a1a3_indicator,gwp_fossil_a1a3,gwp_biogenic_a1a3,gwp_total_a1a3,life_cycle_stages,lcia_indicator_count,status,is_valid,year_published,publication_date,version_date,valid_until,pcr,geographical_scope,country_of_origin,lca_practitioner,epd_pdf_url,document_count,epd_url,data_hub_dataset
EPD-IES-0006487:001,6487,"Galvanized Steel Product,  Tarapur Plant, JSWSCPL",JSW Coated Steel Products Limited,Steel & Metal,Construction products,1000 kg,4938.0,kg CO2 eq.,Global Warming Potential (GWP-GHG),5005.76671274304,0.664799034048407,5010.49595483925,"A1-A3, A5, C1, C2, C3, C4, D",20,Registered,True,2023,2023-09-17,2023-08-07,2028-08-06,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/3804a847-8d84-47f2-7124-08da598ce856/Documents,1,https://www.environdec.com/library/epd6487,True
EPD-IES-0006488:001,6488,"Galvalume Steel Product,  Tarapur Plant, JSWSCPL ",JSW Coated Steel Products Limited,Steel & Metal,Construction products,1000 kg,3926.1,kg CO2 eq.,Global Warming Potential (GWP-GHG),3971.98901142143,0.0010801562472228,3974.50829827278,"A1-A3, A5, C1, C2, C3, C4, D",20,Registered,True,2023,2023-09-17,2023-08-07,2028-08-06,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/9960e4ff-707d-40f1-7125-08da598ce856/Documents,1,https://www.environdec.com/library/epd6488,True
EPD-IES-0006489:001,6489,"Pre-painted Galvanized Steel Product,  Tarapur Plant, JSWSCPL",JSW Coated Steel Products Limited,Steel & Metal,Construction products,1000 kg,5293.4,kg CO2 eq.,Global Warming Potential (GWP-GHG),5360.32269280724,13.7616729538275,5378.45771200999,"A1-A3, A5, C1, C2, C3, C4, D",20,Registered,True,2023,2023-09-17,2023-08-07,2028-08-06,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/94e79b53-2427-4977-7126-08da598ce856/Documents,1,https://www.environdec.com/library/epd6489,True
EPD-IES-0006490:001,6490,"Pre-painted Galvalume Product,  Tarapur Plant, JSWSCPL",JSW Coated Steel Products Limited,Paint & Coating,Construction products,1000 kg,4249.4,kg CO2 eq.,Global Warming Potential (GWP-GHG),4304.7127613294,13.0901403014243,4320.60632175095,"A1-A3, A5, C1, C2, C3, C4, D",20,Registered,True,2023,2023-09-17,2023-08-07,2028-08-06,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/8ef45fbf-28e0-4078-7127-08da598ce856/Documents,1,https://www.environdec.com/library/epd6490,True
EPD-IES-0009207:001,9207,"Tinplate Product,  Tarapur Plant, JSWSCPL",JSW Coated Steel Products Limited,Other,Construction products,1000 kg,3905.4,kg CO2 eq.,Global Warming Potential (GWP-GHG),3957.06056693798,-0.396869033889716,3958.80892315669,"A1-A3, A5, C1, C2, C3, C4, D",20,Registered,True,2023,2023-09-17,2023-08-07,2028-08-06,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/39b4f160-8089-4668-6454-08db4c6777db/Documents,1,https://www.environdec.com/library/epd9207,True
EPD-IES-0009226:001,9226,High Pressure Laminates,Crown Décor Pvt Limited,Other,Construction products,1 m2,30.4,kg CO2 eq.,GWP-fossil,30.4,-9.42,21.0,"A1-A3, A5, C1-C4, D",,Registered,True,2023,2023-08-15,2023-08-02,2028-08-01,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/1c74b3ac-5a87-4b9b-6467-08db4c6777db/Documents,2,https://www.environdec.com/library/epd9226,False
EPD-IES-0009807:001,9807,Magnetron coated glass on SGG PLANILUX 6 mm,Saint-Gobain India Private Limited,Glass & Glazing,Construction products,1 m2,21.0,kg CO2 eq.,Global Warming Potential (GWP-GHG),21.0,0.05,21.1,"A1, A2, A3, A1-A3, A4, A5, B1, B2, B3, B4, B5, B6, B7, C1, C2, C3, C4, D",20,Registered,True,2023,2023-08-20,2023-07-18,2028-07-17,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/6b9833ce-6c10-4b9d-aea3-08db7e36184f/Documents,1,https://www.environdec.com/library/epd9807,True
EPD-IES-0009808:001,9808,Magnetron coated glass on SGG PLANILUX 8 mm,Saint-Gobain India Private Limited,Glass & Glazing,Construction products,1 m2,27.4,kg CO2 eq.,Global Warming Potential (GWP-GHG),27.4,0.0717,27.6,"A1, A2, A3, A1-A3, A4, A5, B1, B2, B3, B4, B5, B6, B7, C1, C2, C3, C4, D",20,Registered,True,2023,2023-08-15,2023-07-18,2028-07-17,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/d0c5662e-5b0f-4f3d-aea4-08db7e36184f/Documents,1,https://www.environdec.com/library/epd9808,True
EPD-IES-0009809:001,9809,Magnetron coated glass on SGG PLANILUX 12 mm,Saint-Gobain India Private Limited,Glass & Glazing,Construction products,1 m2,40.1,kg CO2 eq.,Global Warming Potential (GWP-GHG),40.1,0.117,40.3,"A1, A2, A3, A1-A3, A4, A5, B1, B2, B3, B4, B5, B6, B7, C1, C2, C3, C4, D",20,Registered,True,2023,2023-08-15,2023-07-18,2028-07-17,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/881b28b9-aaf3-4d80-aea5-08db7e36184f/Documents,1,https://www.environdec.com/library/epd9809,True
EPD-IES-0009810:001,9810,Magnetron coated glass On SGG PARSOL 4 mm,Saint-Gobain India Private Limited,Glass & Glazing,Construction products,1 m2,15.7,kg CO2 eq.,Global Warming Potential (GWP-GHG),15.7,0.0412,15.8,"A1, A2, A3, A1-A3, A4, A5, B1, B2, B3, B4, B5, B6, B7, C1, C2, C3, C4, D",20,Registered,True,2023,2023-08-15,2023-07-18,2028-07-17,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/2f0f27ea-16ec-49e5-aea6-08db7e36184f/Documents,1,https://www.environdec.com/library/epd9810,True
EPD-IES-0009811:001,9811,Magnetron coated glass on SGG PARSOL 6 mm,Saint-Gobain India Private Limited,Glass & Glazing,Construction products,1 m2,22.5,kg CO2 eq.,Global Warming Potential (GWP-GHG),22.5,0.0718,22.7,"A1, A2, A3, A1-A3, A4, A5, B1, B2, B3, B4, B5, B6, B7, C1, C2, C3, C4, D",20,Registered,True,2023,2023-08-15,2023-07-18,2028-07-17,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/a1ba69ef-7b98-4b3d-aea7-08db7e36184f/Documents,1,https://www.environdec.com/library/epd9811,True
EPD-IES-0009812:001,9812,Magnetron coated glass on SGG PARSOL 8 mm,Saint-Gobain India Private Limited,Glass & Glazing,Construction products,1 m2,29.3,kg CO2 eq.,Global Warming Potential (GWP-GHG),29.3,0.102,29.6,"A1, A2, A3, A1-A3, A4, A5, B1, B2, B3, B4, B5, B6, B7, C1, C2, C3, C4, D",20,Registered,True,2023,2023-08-15,2023-07-18,2028-07-17,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/6b4962e0-95a3-43d9-aea8-08db7e36184f/Documents,1,https://www.environdec.com/library/epd9812,True
EPD-IES-0006473:002,6473,High Pressure Laminates-Compact Panels,Stylam Industries Limited,Other,Construction products,1 m2,17.9,kg CO2 eq.,Global Warming Potential (GWP-GHG),18.0,-10.3,7.82,"A1-A3, A5, C1, C2, C3, C4, D",20,Registered,True,2023,2023-08-11,2023-07-10,2028-01-01,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/1bf3e138-54a4-4155-7116-08da598ce856/Documents,1,https://www.environdec.com/library/epd6473,True
EPD-IES-0009225:001,9225,Steel Rebar,Raajratna Metal Industries Limited,Steel & Metal,Construction products,1 t,2784.1,kg CO2 eq,GWP-fossil,2784.1,-24.02,2762.88,"A1-A3, C1-C4, D",,Registered,True,2023,2023-07-14,2023-07-08,2028-07-07,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,Global,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/2ef92ea2-1dea-4d97-6466-08db4c6777db/Documents,1,https://www.environdec.com/library/epd9225,False
EPD-IES-0009219:001,9219,High Pressure Laminates,Stylam Industries Limited,Other,Construction products,1 m2,2.67,kg CO2 eq.,GWP-fossil,2.67,-1.22,1.46,"A1-A3, A5, C1-C4, D",,Registered,True,2023,2023-08-04,2023-06-30,2028-06-29,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,Global,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/2f7b0146-cee5-4cbf-6460-08db4c6777db/Documents,1,https://www.environdec.com/library/epd9219,False
EPD-IES-0009222:001,9222,SGG PARSOL® 4 mm,Saint-Gobain India Private Limited,Glass & Glazing,Construction products,1 m2,13.7,kg CO2 eq.,Global Warming Potential (GWP-GHG),13.7,-0.183,13.6,"A1, A2, A3, A1-A3, A4, A5, B1, B2, B3, B4, B5, B6, B7, C1, C2, C3, C4, D",20,Registered,True,2023,2023-08-04,2023-06-15,2028-06-14,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/81b98b93-3847-4694-6463-08db4c6777db/Documents,1,https://www.environdec.com/library/epd9222,True
EPD-IES-0009208:001,9208,Average Fencing Products,SUYASH GLOBAL PVT LTD,Other,Construction products,1 kg,3.21,kg CO2 eq.,GWP-fossil,3.21,-0.00892,3.2,"A1-A3, A4, A5, C1, C2, C3, C4, D",,Registered,True,2023,2023-06-21,2023-06-03,2028-06-02,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/6a3ce276-2b22-40b0-6455-08db4c6777db/Documents,1,https://www.environdec.com/library/epd9208,False
EPD-IES-0006474:001,6474,Steel Hot Rolled Coil,Tata Steel Limited ,Steel & Metal,Construction products,1 t,2860.6,kg CO2 eq.,GWP-fossil,2860.6,-0.61911,2859.6,"A1-A3, C1-C4, D",,Registered,True,2023,2023-03-01,2023-02-10,2028-02-10,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/0b2b2c64-2a60-4c52-7117-08da598ce856/Documents,1,https://www.environdec.com/library/epd6474,False
EPD-IES-0006476:001,6476,Clay Products,PRAYAG CLAY PRODUCTS LIMITED ,Brick & Masonry,Construction products,1 t,47.4,kg CO2 eq.,GWP-fossil,47.4,0.424,47.9,"A1-A3, C1, C2, C3, C4, D",,Registered,True,2023,2023-02-14,2023-02-03,2028-02-02,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,Global,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/c5ebd867-f3a0-442b-7119-08da598ce856/Documents,1,https://www.environdec.com/library/epd6476,False
EPD-IES-0006472:001,6472,Zinc Product,Hindustan Zinc Limited,Other,Construction products,1 t,5393,kg CO2 eq.,GWP-GHG,5461,-0.05,5461,"A1-A3, C1-C4, D",,Registered,True,2023,2023-02-13,2023-01-16,2028-01-15,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/e00a89df-bda7-435d-7115-08da598ce856/Documents,2,https://www.environdec.com/library/epd6472,False
EPD-IES-0006471:001,6471,1 m3 of Ready-Mix Concrete,JSW Cement Limited,Concrete & Cement,Construction products,,,,,,,,,,Registered,True,2022,2023-01-09,2022-11-01,2027-10-31,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/0b1ecb03-1cdb-4b35-7114-08da598ce856/Documents,1,https://www.environdec.com/library/epd6471,False
EPD-IES-0005020:001,5020,Steel Structural Hollow Sections from Tata Steel Limited,Tata Steel Limited ,Steel & Metal,Construction products,1 t,3058.3,kg CO2 eq.,GWP-fossil,3058.3,-0.50648,3058.3,"A1-A3, C1-C4, D",,Registered,True,2022,2022-09-27,2022-09-14,2027-09-13,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/c8b2d00c-912e-443f-8c4f-08d99c62d4ab/Documents,1,https://www.environdec.com/library/epd5020,False
EPD-IES-0005019:001,5019,"Cement Product (OPC, PPC, PSC, PCC)",UltraTech Cement Ltd.,Concrete & Cement,Construction products,1000 kg,990,kg CO2 eq.,GWP-fossil,990,5.07,996,A1-A3,,Registered,True,2022,2022-08-08,2022-08-02,2027-08-01,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,Global,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/498c5565-55b4-4076-8c4e-08d99c62d4ab/Documents,1,https://www.environdec.com/library/epd5019,False
EPD-IES-0006083:001,6083,Vnext- Fiber Cement Boards,Visaka Industries Limited,Concrete & Cement,Construction products,,,,,,,,,,Registered,True,2022,2022-08-08,2022-07-28,2027-08-27,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/f368e28e-d4d3-4127-3c74-08da3647489d/Documents,1,https://www.environdec.com/library/epd6083,False
EPD-IES-0006084:001,6084,Vnext Panels,Visaka Industries Limited,Other,Construction products,,,,,,,,,,Registered,True,2022,2022-08-08,2022-07-28,2027-08-27,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/bf93583d-a959-49d5-3c75-08da3647489d/Documents,1,https://www.environdec.com/library/epd6084,False
EPD-IES-0005018:001,5018,Steel Rebar,Tata Steel Limited ,Steel & Metal,Construction products,1 t,2727.16,kg CO2 eq.,GWP-fossil,2727.16,-0.519,2727.16,"A1-A3, C1-C4, D",,Registered,True,2022,2022-07-25,2022-07-08,2027-07-07,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/2ed94689-bf19-45a7-8c4d-08d99c62d4ab/Documents,1,https://www.environdec.com/library/epd5018,False
EPD-IES-0002112:001,2112,COLORBOND® steel & ZINCALUME® steel,Tata BlueScope Steel Pvt. Ltd.,Steel & Metal,Construction products,1 t,4280.87,kg CO2 eq.,GWP-fossil,4280.87,-9.52,4272.88,"A1-A3, A4, A5, C2, C3, C4, D",,Registered,True,2022,2022-05-12,2022-04-29,2027-04-28,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/cfabd964-7e2f-4e31-8883-fa6719aa0db3/Documents,2,https://www.environdec.com/library/epd2112,False
EPD-IES-0006462:001,6462,Gyproc® Duraline 13mm,Saint-Gobain India Private Limited,Other,Construction products,1 m2,6.03,kg CO2 eq.,GWP-GHG,6.39,-0.384,6.03,"A1-A3, A4, A5, B1-B7, C1-C4, D",,Registered,True,2022,2022-12-05,2022-04-25,2027-04-24,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/baacfa2e-a775-433c-710b-08da598ce856/Documents,1,https://www.environdec.com/library/epd6462,False
EPD-IES-0006463:001,6463,Gyproc® Fireline 15mm,Saint-Gobain India Private Limited,Other,Construction products,1 m2,6.29,kg CO2 eq.,GWP-fossil,6.29,-0.313,6.0,"A1-A3, A4, A5, B1-B7, C1-C4, D",,Registered,True,2022,2022-12-05,2022-04-25,2027-04-24,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/ee7bbe6d-0e66-481c-710c-08da598ce856/Documents,1,https://www.environdec.com/library/epd6463,False
EPD-IES-0006085:001,6085,Gyproc® Fireline 12.5mm,Saint-Gobain India Private Limited,Other,Construction products,1 m2,5.28,kg CO2 eq.,GWP-fossil,5.28,-0.341,4.96,"A1-A3, A4, A5, B1-B7, C1-C4, D",,Registered,True,2022,2022-12-05,2022-04-25,2027-04-24,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/331da92f-23a8-498e-3c76-08da3647489d/Documents,1,https://www.environdec.com/library/epd6085,False
EPD-IES-0006086:001,6086,Gyproc® Glasroc H 12.5mm,Saint-Gobain India Private Limited,Other,Construction products,1 m2,5.73,kg CO2 eq.,GWP-GHG,6.66,-0.958,,"A1-A3, A4, A5, B1-B7, C1-C4, D",,Registered,True,2022,2022-12-05,2022-04-25,2027-04-24,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/5d692168-eb93-418f-3c77-08da3647489d/Documents,1,https://www.environdec.com/library/epd6086,False
EPD-IES-0006087:001,6087,Gyproc® Habito 12.5mm,Saint-Gobain India Private Limited,Other,Construction products,1 m2,8.29,kg CO2 eq.,GWP-fossil,8.29,-0.294,8.02,"A1-A3, A4, A5, B1-B7, C1-C4, D",,Registered,True,2022,2022-12-05,2022-04-25,2027-04-24,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/11310753-6d7f-48a3-3c78-08da3647489d/Documents,1,https://www.environdec.com/library/epd6087,False
EPD-IES-0005016:001,5016,Silent Box,Kubik India Private Limited ,Other,Construction products,1 piece of Double Glazed Silent Box (L x W x H: 1.2 m x 1.2 m x 2.1 m),1950,kg CO2 eq.,GWP-fossil,1950,-262,1690,"A1-A3, A4, A5, C1, C2, C3, D",,Registered,True,2022,2022-01-17,2022-01-11,2027-01-10,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,Global,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/9776c36b-6789-4f56-8c4b-08d99c62d4ab/Documents,1,https://www.environdec.com/library/epd5016,False
EPD-IES-0005017:001,5017,Average of Finished Flat Products (Steel),JSW Steel Limited,Steel & Metal,Construction products,,,,,,,,,,Registered,True,2022,2022-01-17,2022-01-11,2027-01-10,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/37fda2b2-ee06-4682-8c4c-08d99c62d4ab/Documents,1,https://www.environdec.com/library/epd5017,False
EPD-IES-0004379:001,4379,Door System ,Kubik India Private Limited ,Other,Construction products,"1 piece of Door assembly (1 m wide, 2.7 m height opening door, glass thickness 10 mm)",523,kg CO2 eq.,GWP-fossil,523,-5.22,519,"A1-A3, A4, A5, C1, C2, C3, C4, D",,Registered,True,2021,2021-10-29,2021-10-25,2026-10-24,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,Global,India,pjaiswal@sphera.com,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/87c33ac0-e090-4a2d-a6a5-08d941ecbd27/Documents,1,https://www.environdec.com/library/epd4379,False
EPD-IES-0004636:001,4636,Partitions System,Kubik India Private Limited ,Glass & Glazing,Construction products,"1 piece of Partition system measuring 3.0 m x 2.7 m, with 1 m wide opening door incorporated and glass thickness of 10 mm",324,kg CO2 eq.,GWP-fossil,324,-0.379,324,"A1-A3, A4, A5, C1, C2, C3, C4, D",,Registered,True,2021,2021-10-29,2021-10-25,2026-10-24,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,Global,India,pjaiswal@sphera.com,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/4d9184d6-81ae-4a82-795c-08d972c43176/Documents,1,https://www.environdec.com/library/epd4636,False
EPD-IES-0004326:001,4326,Finished Long Products (Steel)   ,JSW Steel Limited,Steel & Metal,Construction products,,,,,,,,,,Registered,True,2021,2021-10-23,2021-10-21,2026-10-20,2019:14 Construction products (EN 15804+A2) (version 1.3.4) 1.3.4,India,India,kprajapati@sphera.com,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/eb04d2e0-6705-44be-a65f-08d941ecbd27/Documents,1,https://www.environdec.com/library/epd4326,False
EPD-IES-0002109:001,2109,Entropy Workstation ,Talin Modular Office Furniture Systems Pvt. Ltd.,Furniture & Fittings,Furniture & other goods,,,,,,,,,,Registered,False,2021,2021-04-02,2021-03-23,2026-03-22,"PCR 2012:19 Furniture, except seats and mattresses (expired) (2.01)",India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/a3820b81-02bb-4f90-b3a2-7cea8a68b9e9/Documents,1,https://www.environdec.com/library/epd2109,False
EPD-IES-0002110:001,2110,FLEXIvate Workstation,Talin Modular Office Furniture Systems Pvt. Ltd.,Furniture & Fittings,Furniture & other goods,,,,,,,,,,,,,,,,,,India,,,0,https://www.environdec.com/library/epd2110,False
EPD-IES-0000538:002,538,12.5 mm Gypboard® Plain plasterboard,Saint-Gobain India Private Limited,Concrete & Cement,Construction products,1 m2,3.9,kg CO2 equiv/FU,GWP-total,,,3.9,"A1-A3, A4, A5, B1-B7, C1-C4, D",,Registered,False,2020,2022-12-07,2020-10-03,2025-10-08,PCR 2012:01 Construction products and construction services (EN 15804:A1) (expired) (2.34),India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/ebddc36d-c37e-4f72-80d8-135a9c88831e/Documents,1,https://www.environdec.com/library/epd538,False
EPD-IES-0001418:001,1418,Berger External Thermal Insulation & Composite Systems (ETICS),Berger Paints India Limited,Insulation & Acoustic,Construction products,,,,,,,,,,Registered,False,2020,2020-08-04,2020-08-04,2025-08-03,PCR 2012:01 Construction products and construction services (EN 15804:A1) (expired) (2.34),India,India,,https://api.environdec.com/api/v1/EPDLibrary/Files/EPDs/884bba5b-241c-4c35-96b8-6ec7f9cc412b/Documents,2,https://www.environdec.com/library/epd1418,False
